date,open,high,low,close,zchange,zturnover,zPE,zPB,zPS,zPC
2007/11/28,24.3636,24.6098,23.7967,23.9832,-1.2289,2.8118,43.1929,10.867,8.5404,-181.912
2007/11/29,24.4457,24.7664,23.9384,24.6545,2.7994,3.0826,44.402,11.1712,8.7794,-187.0044
2007/11/30,24.4307,24.4307,23.4983,23.5132,-4.6293,3.4139,42.3465,10.6541,8.373,-178.3473
2007/12/3,23.1104,23.1104,22.6031,22.7075,-3.4264,2.7485,40.8955,10.289,8.0861,-172.2364
2007/12/4,22.8269,23.1775,22.7523,22.8194,0.4928,1.7373,41.0971,10.3397,8.126,-173.0851
2007/12/5,22.8269,23.7221,22.6329,23.4535,2.7787,2.5677,42.239,10.627,8.3518,-177.8946
2007/12/6,23.4983,23.5356,23.0507,23.2148,-1.0178,1.3952,41.8091,10.5189,8.2668,-176.084
2007/12/7,23.1999,23.4983,22.8717,23.3565,0.6105,1.7335,42.0644,10.5831,8.3172,-177.1591
2007/12/10,23.0581,23.6475,22.812,23.4386,0.3513,2.4524,42.2122,10.6203,8.3464,-177.7815
2007/12/11,23.4684,23.9906,23.4684,23.819,1.6232,2.2222,42.8973,10.7926,8.4819,-180.6672
2007/12/12,23.6475,23.6475,23.1253,23.2297,-2.4742,1.8857,41.836,10.5256,8.2721,-176.1972
2007/12/13,23.1924,23.1924,22.7523,22.7747,-1.9589,1.9367,41.0165,10.3194,8.11,-172.7456
2007/12/14,22.5882,22.8418,22.3644,22.7896,0.0655,1.915,41.0433,10.3262,8.1153,-172.8588
2007/12/17,22.7896,22.7896,22.3644,22.3718,-1.8331,1.9964,40.291,10.1369,7.9666,-169.6902
2007/12/18,22.3718,22.3718,21.7452,21.8124,-2.5008,1.6741,39.2834,9.8834,7.7674,-165.4465
2007/12/19,21.7825,22.2973,21.7601,22.0735,1.197,1.3769,39.7536,10.0017,7.8603,-167.4269
2007/12/20,22.2152,22.7896,21.8795,22.7523,3.0754,1.7406,40.9761,10.3093,8.1021,-172.5759
2007/12/21,22.6031,22.9164,22.5136,22.7821,0.1311,1.4376,41.0299,10.3228,8.1127,-172.8022
2007/12/24,22.7971,24.4531,22.4987,23.8414,4.6496,4.76,42.9376,10.8028,8.4899,-180.8369
2007/12/25,23.7146,23.7817,23.1999,23.3118,-2.2215,2.0907,41.9838,10.5628,8.3013,-176.8196
2007/12/26,23.3118,23.7221,23.1551,23.5281,0.928,1.6176,42.3734,10.6608,8.3783,-178.4604
2007/12/27,23.5729,23.7594,23.2446,23.4162,-0.4756,2.3359,42.1718,10.6101,8.3385,-177.6117
2007/12/28,23.4461,23.5654,23.0432,23.0954,-1.3699,2.288,41.5942,10.4648,8.2243,-175.1787
2008/1/2,23.0507,23.0507,22.6702,22.812,-1.2274,1.8334,41.5889,8.2626,6.7024,330.4861
2008/1/3,22.8866,23.1999,22.6852,23.185,1.6351,2.1401,42.2689,8.3977,6.812,335.8897
2008/1/4,23.3491,23.7295,23.3491,23.3565,0.74,2.3107,42.5817,8.4598,6.8624,338.3754
2008/1/7,23.3715,23.4386,23.1253,23.1924,-0.7027,2.1,42.2825,8.4004,6.8142,335.9978
2008/1/8,23.2372,23.5953,22.9835,23.1104,-0.3538,2.3498,42.1329,8.3706,6.7901,334.809
2008/1/9,22.9761,23.0805,22.8045,22.991,-0.5165,1.7736,41.9153,8.3274,6.755,333.0798
