date,open,high,low,close,zchange,zturnover,zPE,zPB,zPS,zPC
2010/9/28,10.2107,10.3821,9.1463,9.1796,--,56.289,66.5833,34.1384,25.5278,128.0454
2010/9/29,9.2844,9.5677,9.0677,9.2296,0.5447,22.1206,66.946,34.3244,25.6669,128.7429
2010/9/30,9.2439,9.6749,9.2439,9.6106,4.128,22.2878,69.7095,35.7413,26.7264,134.0574
2010/10/8,9.6844,9.7344,9.382,9.6416,0.3221,18.8749,69.934,35.8564,26.8125,134.4892
2010/10/11,9.5725,9.5963,9.1986,9.4201,-2.2969,15.9117,68.3277,35.0328,26.1966,131.4002
2010/10/12,9.3344,9.4177,9.2058,9.2082,-2.2497,8.2794,66.7905,34.2447,25.6073,128.444
2010/10/13,9.1748,9.3629,9.0724,9.3391,1.4223,9.186,67.7405,34.7318,25.9715,130.2708
2010/10/14,9.3106,9.3558,9.0843,9.0963,-2.6007,6.9681,65.9787,33.8285,25.296,126.8829
2010/10/15,9.0724,9.2058,8.8153,8.8296,-2.9319,11.8091,64.0443,32.8366,24.5544,123.1627
2010/10/18,8.8081,8.8081,8.5009,8.7272,-1.1597,6.6654,63.3016,32.4559,24.2696,121.7345
2010/10/19,8.7867,9.2867,8.7605,9.1677,5.0477,10.8856,66.4969,34.0941,25.4947,127.8793
2010/10/20,8.9343,9.3248,8.9343,9.2415,0.8052,10.0758,67.0323,34.3687,25.7,128.909
2010/10/21,9.2153,9.3344,9.0534,9.2629,0.2319,6.7517,67.1878,34.4484,25.7596,129.2079
2010/10/22,9.3582,9.6439,9.1915,9.3058,0.4627,10.9208,67.4987,34.6078,25.8788,129.8058
2010/10/25,9.3106,9.5058,9.301,9.4249,1.2794,8.2274,68.3623,35.0506,26.2099,131.4666
2010/10/26,9.463,9.4653,9.2034,9.2963,-1.3643,5.89,67.4296,34.5724,25.8523,129.673
2010/10/27,9.4534,9.6392,9.1986,9.1986,-1.0502,8.6562,66.7214,34.2093,25.5808,128.3111
2010/10/28,9.1677,9.3058,9.0486,9.2748,0.8284,6.627,67.2741,34.4927,25.7927,129.374
